incident_id,frp_mw,brightness_temperature,brightness_ti5,scan,track,satellite_sensor,instrument,daynight,firms_confidence,latitude,longitude,land_cover_type,elevation_m,forest_distance_km,urban_distance_km,industrial_distance_km,oil_gas_facility_distance_km,chemical_facility_distance_km,population_density,ndvi,forest_cover_pct,vegetation_density,fuel_moisture_pct,temperature_c,humidity_pct,rainfall_24h_mm,rainfall_7d_mm,wind_speed_kmh,wind_direction_deg,soil_moisture_pct,drought_index,month,season,hour,historical_fire_count_7d,historical_fire_count_30d,historical_fire_count_90d,historical_fire_count_365d,refinery_distance_km,power_plant_distance_km,steel_plant_distance_km,cement_plant_distance_km,mine_distance_km,lng_terminal_distance_km,industrial_landuse_distance_km,within_industrial_area,nearby_facility_type,incident_name,reference_source,reference_url,firms_match,firms_nearby_match,firms_nearby_status,firms_deep_match,firms_deep_status,firms_deep_api_successes,firms_deep_api_failures,firms_evidence_level,firms_evidence_status,firms_evidence_source,historical_firms_status,historical_firms_api_successes,historical_firms_api_failures,fire_duration_days,spread_rate_km_day,thermal_area_km2
INC-0178,75.59,413.93,304.61,0.53,0.36,VIIRS_NOAA21,VIIRS,N,99.8,21.57858,86.35054,Shrubland / Grassland,783.9,0.2,47.04,81.48,143.4,66.2,112.5,0.69,69.0,0.828,10.2,36.3,66.3,0.0,0.0,37.8,352.8,40.3,-0.34,5,Summer,3,1,2,3,12,79.02,51.32,125.38,122.6,97.72,172.93,81.48,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #178,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0178,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.02,0.82,8.759
INC-0179,186.43,408.13,292.88,0.36,0.45,VIIRS_NOAA21,VIIRS,N,72.5,11.63416,76.63568,Dense Forest / Woodland,841.9,0.34,31.54,63.42,100.38,91.68,203.7,0.694,69.4,0.833,6.3,23.3,42.9,0.0,0.0,18.4,203.7,19.6,1.65,12,Winter,13,1,6,5,11,196.21,35.02,103.14,145.49,89.04,118.07,63.42,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #179,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0179,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.63,2.41,9.531
INC-0180,479.04,411.7,300.36,0.33,0.32,VIIRS_NOAA21,VIIRS,D,88.1,11.70815,76.6565,Dense Forest / Woodland,842.9,0.16,56.85,47.33,146.35,112.82,248.1,0.588,58.8,0.706,17.8,28.8,56.0,0.0,0.0,36.4,139.0,36.5,-0.09,8,Monsoon,19,1,4,4,15,148.27,82.18,80.71,87.53,21.47,186.2,47.33,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #180,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0180,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.69,2.93,5.649
INC-0181,217.1,417.69,301.07,0.41,0.4,VIIRS_NOAA20,VIIRS,N,71.2,21.73104,86.3404,Dense Forest / Woodland,794.8,0.29,51.07,76.46,147.77,102.93,133.5,0.771,77.1,0.926,15.2,29.1,23.3,0.0,0.0,20.5,326.2,38.4,-2.69,11,Post-Monsoon,18,0,6,6,15,167.79,107.17,40.02,115.63,48.99,143.07,76.46,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #181,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0181,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.23,1.21,0.657
INC-0182,287.3,333.54,305.61,0.44,0.39,VIIRS_NOAA21,VIIRS,D,74.0,11.62516,76.62473,Dense Forest / Woodland,844.8,0.22,34.32,87.79,110.41,99.94,105.6,0.761,76.1,0.913,9.7,30.1,19.7,0.0,0.0,34.1,251.8,23.6,-0.68,12,Winter,22,1,6,5,12,191.09,83.24,41.33,40.27,22.74,176.46,87.79,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #182,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0182,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.78,2.26,5.439
INC-0183,495.44,433.0,310.18,0.54,0.32,VIIRS_NOAA21,VIIRS,D,99.7,21.62085,86.31614,Dense Forest / Woodland,776.0,0.12,59.23,42.82,70.27,75.37,35.2,0.747,74.7,0.896,13.4,33.3,39.4,0.0,0.0,5.2,253.6,24.7,-2.98,7,Monsoon,21,0,5,7,12,67.96,118.06,104.73,127.78,64.56,123.34,42.82,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #183,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0183,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.42,2.64,5.921
INC-0184,154.65,398.63,301.51,0.42,0.42,VIIRS_NOAA21,VIIRS,D,79.4,11.65722,76.58767,Shrubland / Grassland,842.3,0.01,20.37,67.19,106.72,84.27,230.0,0.737,73.7,0.885,18.3,29.6,51.4,0.0,0.0,8.8,184.7,14.7,-2.49,10,Post-Monsoon,11,3,3,8,13,64.46,72.24,141.71,128.12,51.81,175.94,67.19,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #184,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0184,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.75,2.07,5.943
INC-0185,105.16,399.34,297.53,1.46,1.71,MODIS_TERRA,MODIS,N,87.7,21.6674,86.27317,Shrubland / Grassland,797.7,0.36,25.21,85.4,121.74,101.01,62.2,0.642,64.2,0.77,10.5,24.0,63.5,0.0,0.0,12.9,6.6,26.8,0.39,3,Summer,5,0,2,4,17,88.2,51.08,97.34,125.56,33.77,60.72,85.4,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #185,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0185,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.65,2.49,3.999
INC-0186,295.61,367.01,308.15,0.42,0.34,VIIRS_NOAA20,VIIRS,N,86.7,21.70299,86.37119,Dense Forest / Woodland,796.2,0.05,48.75,31.45,133.9,114.51,201.8,0.75,75.0,0.9,9.0,37.8,51.3,2.19,9.6,31.2,210.6,44.9,-0.99,6,Monsoon,22,1,2,6,12,105.14,113.35,127.23,56.33,93.79,165.61,31.45,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #186,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0186,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.99,2.83,6.929
INC-0187,315.25,346.98,296.27,0.48,0.53,VIIRS_NOAA20,VIIRS,N,80.2,11.59475,76.64522,Dense Forest / Woodland,854.1,0.32,27.57,48.92,57.76,97.08,223.2,0.675,67.5,0.81,10.1,35.5,41.7,0.0,1.27,35.2,359.4,36.2,-1.92,8,Monsoon,13,1,4,7,18,60.5,34.19,40.48,34.18,71.63,62.66,48.92,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #187,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0187,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.14,1.6,6.381
INC-0188,277.23,364.91,305.57,1.21,1.33,MODIS_TERRA,MODIS,D,70.6,11.64871,76.59557,Dense Forest / Woodland,854.0,0.31,22.05,73.2,109.94,44.61,129.9,0.654,65.4,0.785,10.8,34.5,34.5,0.0,0.0,20.0,341.6,38.9,-1.67,11,Post-Monsoon,16,1,3,5,13,168.84,64.48,76.34,11.09,55.85,41.94,73.2,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #188,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0188,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.84,2.63,6.818
INC-0189,324.89,434.54,291.81,0.44,0.44,VIIRS_NOAA20,VIIRS,D,99.1,21.67259,86.35576,Dense Forest / Woodland,775.1,0.08,39.92,49.88,65.73,91.42,176.6,0.612,61.2,0.734,10.0,23.1,18.1,0.0,0.0,33.9,117.8,16.6,-2.02,7,Monsoon,7,1,8,7,11,135.08,54.73,92.77,120.78,79.66,108.62,49.88,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #189,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0189,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.72,1.39,4.333
INC-0190,474.3,418.65,293.31,0.45,0.52,VIIRS_NOAA20,VIIRS,N,72.8,11.70708,76.60277,Dense Forest / Woodland,855.5,0.17,28.26,28.25,98.72,68.43,195.8,0.565,56.5,0.678,19.4,31.5,48.4,0.0,0.0,13.3,43.8,27.2,-1.7,12,Winter,7,0,4,4,15,95.21,92.52,124.64,115.82,39.58,119.85,28.25,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #190,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0190,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.94,1.41,4.959
INC-0191,481.79,334.74,304.35,2.01,1.36,MODIS_TERRA,MODIS,D,77.4,21.65201,86.33621,Dense Forest / Woodland,783.7,0.16,28.61,76.72,83.58,40.25,96.5,0.57,57.0,0.684,7.9,29.4,18.6,0.0,0.0,21.7,359.0,26.0,-0.51,5,Summer,23,1,4,4,13,194.34,83.29,130.15,124.44,86.02,86.69,76.72,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #191,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0191,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.4,2.89,1.537
INC-0192,278.22,390.92,303.24,0.43,0.45,VIIRS_NOAA21,VIIRS,N,86.6,11.69724,76.62882,Dense Forest / Woodland,862.9,0.03,55.3,77.17,63.95,102.14,252.3,0.76,76.0,0.912,14.3,41.2,27.0,0.0,0.0,13.9,221.3,41.1,1.79,5,Summer,15,1,2,10,12,147.62,66.82,67.94,140.15,88.78,145.71,77.17,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #192,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0192,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.1,2.72,8.326
INC-0193,329.51,428.37,301.88,0.34,0.41,VIIRS_NOAA21,VIIRS,D,72.9,21.62442,86.32533,Dense Forest / Woodland,803.4,0.09,18.34,82.94,134.77,119.41,78.0,0.721,72.1,0.865,11.5,26.0,18.9,0.0,0.0,24.9,67.8,16.4,-0.88,2,Winter,23,2,3,4,11,155.12,114.3,130.96,32.99,87.55,177.49,82.94,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #193,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0193,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.29,0.27,11.462
INC-0194,533.45,382.57,308.18,0.52,0.43,VIIRS_SNPP,VIIRS,D,92.4,11.66811,76.56506,Dense Forest / Woodland,869.8,0.07,34.94,35.77,148.2,47.7,228.2,0.585,58.5,0.702,14.4,41.5,64.5,0.0,0.0,19.5,63.7,30.4,-1.5,4,Summer,18,0,3,2,11,142.49,86.38,99.19,38.2,72.97,109.12,35.77,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #194,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0194,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.96,0.57,9.328
INC-0195,333.5,426.49,311.69,0.32,0.48,VIIRS_NOAA21,VIIRS,N,87.6,11.70737,76.66646,Dense Forest / Woodland,846.1,0.01,34.19,64.4,105.78,92.11,105.6,0.652,65.2,0.782,17.1,23.9,32.7,3.15,3.15,30.7,122.0,37.8,-2.78,5,Summer,5,0,5,7,14,81.57,88.19,60.09,47.23,80.04,79.5,64.4,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #195,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0195,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.25,3.16,1.072
INC-0196,341.9,400.88,308.94,0.42,0.51,VIIRS_NOAA20,VIIRS,D,71.9,21.55582,86.35073,Shrubland / Grassland,803.2,0.33,46.75,62.53,138.97,96.02,105.2,0.836,83.6,1.004,7.2,35.8,71.2,0.0,0.0,28.1,48.4,37.6,-0.17,2,Winter,12,2,4,11,15,88.24,68.68,94.34,45.73,24.42,182.76,62.53,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #196,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0196,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.39,2.01,7.027
INC-0197,266.61,389.81,292.51,0.46,0.44,VIIRS_SNPP,VIIRS,N,67.1,21.70411,86.36657,Dense Forest / Woodland,792.8,0.15,18.64,50.17,110.02,81.09,64.7,0.574,57.4,0.689,19.5,36.4,58.8,0.0,0.0,18.1,303.2,14.2,-3.47,12,Winter,17,0,3,2,12,157.24,34.99,71.3,52.1,85.54,12.87,50.17,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #197,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0197,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.31,2.31,7.143
INC-0198,145.6,421.79,300.51,0.41,0.36,VIIRS_SNPP,VIIRS,N,97.3,11.71173,76.63539,Dense Forest / Woodland,863.0,0.35,53.86,49.15,70.89,102.01,62.4,0.558,55.8,0.669,5.3,28.9,53.1,0.0,0.0,34.3,59.7,11.0,-0.33,10,Post-Monsoon,23,2,3,6,13,120.63,47.28,139.49,87.55,35.85,140.98,49.15,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #198,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0198,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.23,2.37,5.501
INC-0199,487.53,369.26,297.5,0.36,0.32,VIIRS_SNPP,VIIRS,D,79.6,21.67042,86.35807,Dense Forest / Woodland,786.4,0.02,16.94,81.55,117.84,92.84,250.2,0.658,65.8,0.789,20.8,30.8,81.9,0.0,18.99,20.5,165.7,27.7,-2.68,12,Winter,21,1,3,6,14,146.05,106.43,92.83,139.0,89.63,156.86,81.55,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #199,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0199,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.26,1.97,3.063
INC-0200,393.25,431.67,307.81,0.41,0.42,VIIRS_NOAA21,VIIRS,D,81.5,11.68253,76.61867,Dense Forest / Woodland,874.9,0.29,16.81,50.12,90.63,53.35,102.2,0.846,84.6,1.016,10.9,30.1,21.1,0.0,0.0,17.9,98.6,10.3,1.01,3,Summer,1,2,5,2,14,63.23,42.0,112.01,120.21,84.18,15.68,50.12,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #200,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0200,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.08,2.09,11.434
INC-0201,277.33,364.6,307.5,0.37,0.34,VIIRS_SNPP,VIIRS,N,86.7,21.66661,86.37117,Dense Forest / Woodland,804.5,0.29,59.52,42.72,137.5,101.33,231.3,0.71,71.0,0.852,10.0,28.3,39.7,0.0,0.0,9.5,111.6,41.0,0.28,1,Winter,1,2,1,10,13,110.71,96.07,51.45,8.23,83.15,125.02,42.72,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #201,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0201,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.63,2.77,10.253
INC-0202,158.39,398.35,294.46,2.0,1.39,MODIS_TERRA,MODIS,N,82.1,11.58737,76.67425,Dense Forest / Woodland,842.2,0.02,58.16,29.67,107.94,112.18,188.7,0.618,61.8,0.741,6.1,29.2,33.9,0.0,0.0,27.3,268.0,38.4,-1.57,2,Winter,19,1,3,5,10,61.67,74.87,78.5,135.74,66.43,183.77,29.67,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #202,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0202,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.81,1.96,9.067
INC-0203,152.59,332.73,299.59,0.32,0.53,VIIRS_NOAA20,VIIRS,D,85.0,11.62874,76.59745,Shrubland / Grassland,859.4,0.28,44.75,27.86,133.66,59.9,216.8,0.57,57.0,0.684,11.8,41.2,29.5,0.0,11.87,20.1,126.4,19.4,1.19,9,Monsoon,7,2,5,5,19,120.51,90.11,87.24,54.03,55.3,56.17,27.86,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #203,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0203,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.25,2.64,6.555
INC-0204,382.21,352.49,313.32,1.57,1.96,MODIS_TERRA,MODIS,D,90.8,11.66506,76.61702,Dense Forest / Woodland,841.8,0.06,19.05,61.62,61.38,51.1,286.5,0.778,77.8,0.934,9.5,24.9,62.5,0.0,0.0,10.7,197.5,9.6,-3.37,5,Summer,15,0,1,8,17,102.0,55.35,106.47,101.33,85.34,33.08,61.62,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #204,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0204,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.73,2.69,8.777
INC-0205,432.66,424.67,290.33,1.29,1.96,MODIS_TERRA,MODIS,D,80.2,21.66254,86.33343,Dense Forest / Woodland,778.9,0.01,46.81,66.32,64.83,101.29,46.0,0.827,82.7,0.993,10.8,43.3,39.4,1.12,2.83,29.6,337.4,8.5,-0.43,12,Winter,19,1,5,8,24,69.57,104.38,68.81,130.93,75.11,81.62,66.32,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #205,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0205,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.94,2.83,8.499
INC-0206,231.0,332.04,308.12,0.46,0.55,VIIRS_NOAA21,VIIRS,N,81.3,21.58568,86.37908,Dense Forest / Woodland,793.9,0.13,41.92,53.36,148.08,68.5,114.1,0.74,74.0,0.888,7.2,27.9,69.1,0.0,0.0,27.6,28.7,28.8,-0.26,9,Monsoon,0,1,5,10,16,145.95,58.05,148.97,21.98,55.61,65.47,53.36,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #206,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0206,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.56,2.89,1.195
INC-0207,361.03,390.96,307.63,0.5,0.45,VIIRS_NOAA20,VIIRS,N,84.1,21.61129,86.35755,Dense Forest / Woodland,795.3,0.3,32.7,78.71,76.73,62.2,208.4,0.619,61.9,0.743,13.0,31.2,35.6,1.95,1.95,27.0,89.9,27.9,1.69,3,Summer,0,1,3,9,11,133.13,68.77,111.29,133.25,49.14,137.84,78.71,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #207,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0207,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.29,3.2,3.707
INC-0208,217.96,342.02,313.72,0.45,0.54,VIIRS_NOAA20,VIIRS,D,71.3,11.64017,76.57961,Dense Forest / Woodland,850.6,0.2,42.95,25.23,143.11,68.92,185.8,0.79,79.0,0.948,20.9,36.2,54.6,0.0,0.0,19.4,36.7,7.9,-0.96,7,Monsoon,8,1,5,4,17,115.57,45.67,81.6,37.3,84.32,72.83,25.23,0,National Forest Reserve,Bandipur Forest Belt Thermal Anomaly Event #208,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0208,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.14,2.45,6.3
INC-0209,248.25,357.91,311.74,0.54,0.35,VIIRS_SNPP,VIIRS,D,68.1,21.67808,86.33451,Dense Forest / Woodland,798.2,0.32,26.85,25.26,99.55,48.02,116.4,0.636,63.6,0.763,18.3,39.5,52.5,0.0,0.0,26.3,138.6,38.5,1.72,3,Summer,5,0,5,8,20,165.61,54.85,88.8,8.63,26.96,158.87,25.26,0,National Forest Reserve,Simlipal Tiger Reserve Thermal Anomaly Event #209,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0209,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.15,0.7,11.638
